date,name,value,rank,lastValue
2020-07-19,The Kooks,148,3,148
2020-07-19,The Shins,35,28,35
2020-07-19,The Strokes,64,16,64
2020-07-19,UNISON SQUARE GARDEN,0,50,0
2020-07-19,Vulfpeck,256,2,256
2020-07-19,Wednesday Campanella,81,11,81
2020-07-19,Yuki Hayashi,0,53,0
2020-07-19,フレデリック,31,31,31
2020-07-19,久石譲,93,8,93
2020-07-20,Anderson .Paak,18,45,15
2020-07-20,Antônio Carlos Jobim,23,41,23
2020-07-20,Arctic Monkeys,38,26,38
2020-07-20,Babu Santana,83,10,83
2020-07-20,Baco Exu do Blues,78,12,78
2020-07-20,Castlebeat,0,54,0
2020-07-20,Chico Buarque,34,29,34
2020-07-20,Chihiro Yamanaka,19,44,18
2020-07-20,Christian McBride,28,34,28
2020-07-20,Cory Wong,359,1,359
2020-07-20,Daft Punk,24,39,24
2020-07-20,Emicida,22,42,22
2020-07-20,Fitz and the Tantrums,40,25,40
2020-07-20,Foster the People,853,0,853
2020-07-20,Gen Hoshino,0,48,0
2020-07-20,Guru Woof Música Relaxante Para Crianças,0,49,0
2020-07-20,Hermeto Pascoal,0,50,0
2020-07-20,Hiromi,86,9,86
2020-07-20,J Rabbit,56,20,56
2020-07-20,Jamiroquai,74,13,74
2020-07-20,Jimi Hendrix,27,37,27
2020-07-20,Jimmy Ponder,16,46,16
2020-07-20,John Mayer,30,33,30
2020-07-20,KT Tunstall,59,19,59
2020-07-20,Kenshi Yonezu,31,31,31
2020-07-20,Khruangbin,53,23,53
2020-07-20,Kristen Bell,56,21,56
2020-07-20,Novos Baianos,30,32,30
2020-07-20,OKAMOTO'S,73,14,73
2020-07-20,Oscar Peterson,36,27,36
2020-07-20,Phoenix,143,4,143
2020-07-20,Pomplamoose,27,35,27
2020-07-20,Public Enemy,46,24,46
2020-07-20,Rage Against the Machine,100,7,100
2020-07-20,Red Hot Chili Peppers,109,6,109
2020-07-20,Rina Sawayama,23,40,23
2020-07-20,Romes,26,38,24
2020-07-20,Saint Motel,65,15,65
2020-07-20,Sakanaction,27,36,27
2020-07-20,Self,63,17,63
2020-07-20,Stella Jang,55,22,53
2020-07-20,Taichi Mukai,0,52,0
2020-07-20,Tame Impala,116,5,116
2020-07-20,The Dave Brubeck Quartet,20,43,20
2020-07-20,The Fearless Flyers,11,47,8
2020-07-20,The Knocks,61,18,61
2020-07-20,The Kooks,148,3,148
2020-07-20,The Shins,35,28,35
2020-07-20,The Strokes,64,16,64
2020-07-20,UNISON SQUARE GARDEN,0,51,0
2020-07-20,Vulfpeck,258,2,256
2020-07-20,Wednesday Campanella,81,11,81
2020-07-20,Yuki Hayashi,0,53,0
2020-07-20,フレデリック,32,30,31
2020-07-20,久石譲,93,8,93
2020-07-21,Anderson .Paak,19,46,18
2020-07-21,Antônio Carlos Jobim,23,42,23
2020-07-21,Arctic Monkeys,38,26,38
2020-07-21,Babu Santana,83,10,83
2020-07-21,Baco Exu do Blues,78,12,78
2020-07-21,Castlebeat,0,53,0
2020-07-21,Chico Buarque,34,30,34
2020-07-21,Chihiro Yamanaka,20,44,19
2020-07-21,Christian McBride,28,36,28
2020-07-21,Cory Wong,360,1,359
2020-07-21,Daft Punk,24,41,24
2020-07-21,Emicida,26,40,22
2020-07-21,Fitz and the Tantrums,40,25,40
2020-07-21,Foster the People,854,0,853
2020-07-21,Gen Hoshino,0,48,0
2020-07-21,Guru Woof Música Relaxante Para Crianças,0,49,0
2020-07-21,Hermeto Pascoal,0,54,0
2020-07-21,Hiromi,86,9,86
2020-07-21,J Rabbit,56,21,56
2020-07-21,Jamiroquai,74,14,74
2020-07-21,Jimi Hendrix,27,39,27
2020-07-21,Jimmy Ponder,16,47,16
2020-07-21,John Mayer,30,34,30
2020-07-21,KT Tunstall,59,19,59
2020-07-21,Kenshi Yonezu,31,32,31
2020-07-21,Khruangbin,54,23,53
2020-07-21,Kristen Bell,56,22,56
2020-07-21,Novos Baianos,30,33,30
2020-07-21,OKAMOTO'S,77,13,73
2020-07-21,Oscar Peterson,36,27,36
2020-07-21,Phoenix,147,4,143
2020-07-21,Pomplamoose,27,37,27
2020-07-21,Public Enemy,47,24,46
2020-07-21,Rage Against the Machine,100,7,100
2020-07-21,Red Hot Chili Peppers,109,6,109
2020-07-21,Rina Sawayama,23,43,23
2020-07-21,Romes,28,35,26
2020-07-21,Saint Motel,66,15,65
2020-07-21,Sakanaction,27,38,27
2020-07-21,Self,63,17,63
2020-07-21,Stella Jang,57,20,55
2020-07-21,Taichi Mukai,0,51,0
2020-07-21,Tame Impala,116,5,116
2020-07-21,The Dave Brubeck Quartet,20,45,20
2020-07-21,The Fearless Flyers,36,28,11
2020-07-21,The Knocks,61,18,61
2020-07-21,The Kooks,148,3,148
2020-07-21,The Shins,35,29,35
2020-07-21,The Strokes,64,16,64
2020-07-21,UNISON SQUARE GARDEN,0,50,0
2020-07-21,Vulfpeck,260,2,258
2020-07-21,Wednesday Campanella,81,11,81
2020-07-21,Yuki Hayashi,0,52,0
2020-07-21,フレデリック,33,31,32
2020-07-21,久石譲,93,8,93
2020-07-22,Anderson .Paak,20,45,19
2020-07-22,Antônio Carlos Jobim,23,42,23
2020-07-22,Arctic Monkeys,38,26,38
2020-07-22,Babu Santana,83,10,83
2020-07-22,Baco Exu do Blues,78,12,78
2020-07-22,Castlebeat,0,53,0
2020-07-22,Chico Buarque,34,30,34
2020-07-22,Chihiro Yamanaka,20,44,20
2020-07-22,Christian McBride,28,36,28
2020-07-22,Cory Wong,360,1,360
2020-07-22,Daft Punk,24,41,24
2020-07-22,Emicida,26,40,26
2020-07-22,Fitz and the Tantrums,40,25,40
2020-07-22,Foster the People,854,0,854
2020-07-22,Gen Hoshino,0,48,0
2020-07-22,Guru Woof Música Relaxante Para Crianças,0,49,0
2020-07-22,Hermeto Pascoal,0,54,0
2020-07-22,Hiromi,86,9,86
2020-07-22,J Rabbit,56,21,56
2020-07-22,Jamiroquai,74,14,74
2020-07-22,Jimi Hendrix,27,39,27
2020-07-22,Jimmy Ponder,16,47,16
2020-07-22,John Mayer,30,34,30
2020-07-22,KT Tunstall,59,19,59
2020-07-22,Kenshi Yonezu,31,32,31
2020-07-22,Khruangbin,54,23,54
2020-07-22,Kristen Bell,56,22,56
2020-07-22,Novos Baianos,30,33,30
2020-07-22,OKAMOTO'S,77,13,77
2020-07-22,Oscar Peterson,36,27,36
2020-07-22,Phoenix,147,4,147
2020-07-22,Pomplamoose,27,37,27
2020-07-22,Public Enemy,47,24,47
2020-07-22,Rage Against the Machine,100,7,100
2020-07-22,Red Hot Chili Peppers,109,6,109
2020-07-22,Rina Sawayama,23,43,23
2020-07-22,Romes,28,35,28
2020-07-22,Saint Motel,66,15,66
2020-07-22,Sakanaction,27,38,27
2020-07-22,Self,63,17,63
2020-07-22,Stella Jang,58,20,57
2020-07-22,Taichi Mukai,0,51,0
2020-07-22,Tame Impala,116,5,116
2020-07-22,The Dave Brubeck Quartet,20,46,20
2020-07-22,The Fearless Flyers,36,28,36
2020-07-22,The Knocks,61,18,61
2020-07-22,The Kooks,148,3,148
2020-07-22,The Shins,35,29,35
2020-07-22,The Strokes,64,16,64
2020-07-22,UNISON SQUARE GARDEN,0,50,0
2020-07-22,Vulfpeck,260,2,260
2020-07-22,Wednesday Campanella,81,11,81
2020-07-22,Yuki Hayashi,0,52,0
2020-07-22,フレデリック,33,31,33
2020-07-22,久石譲,93,8,93
2020-07-23,Anderson .Paak,20,45,20
2020-07-23,Antônio Carlos Jobim,23,42,23
2020-07-23,Arctic Monkeys,38,26,38
2020-07-23,Babu Santana,83,10,83
2020-07-23,Baco Exu do Blues,78,12,78
2020-07-23,Castlebeat,0,53,0
2020-07-23,Chico Buarque,34,30,34
2020-07-23,Chihiro Yamanaka,20,44,20
2020-07-23,Christian McBride,28,37,28
2020-07-23,Cory Wong,362,1,360
2020-07-23,Daft Punk,24,41,24
2020-07-23,Emicida,26,40,26
2020-07-23,Fitz and the Tantrums,40,25,40
2020-07-23,Foster the People,856,0,854
2020-07-23,Gen Hoshino,0,48,0
2020-07-23,Guru Woof Música Relaxante Para Crianças,0,49,0
2020-07-23,Hermeto Pascoal,0,54,0
2020-07-23,Hiromi,86,9,86
2020-07-23,J Rabbit,56,21,56
2020-07-23,Jamiroquai,74,14,74
2020-07-23,Jimi Hendrix,27,39,27
2020-07-23,Jimmy Ponder,16,47,16
2020-07-23,John Mayer,30,34,30
2020-07-23,KT Tunstall,59,20,59
2020-07-23,Kenshi Yonezu,31,32,31
2020-07-23,Khruangbin,54,23,54
2020-07-23,Kristen Bell,56,22,56
2020-07-23,Novos Baianos,30,33,30
2020-07-23,OKAMOTO'S,77,13,77
2020-07-23,Oscar Peterson,36,27,36
2020-07-23,Phoenix,147,4,147
2020-07-23,Pomplamoose,28,35,27
2020-07-23,Public Enemy,47,24,47
2020-07-23,Rage Against the Machine,100,7,100
2020-07-23,Red Hot Chili Peppers,109,6,109
2020-07-23,Rina Sawayama,23,43,23
2020-07-23,Romes,28,36,28
2020-07-23,Saint Motel,66,15,66
2020-07-23,Sakanaction,27,38,27
2020-07-23,Self,63,17,63
2020-07-23,Stella Jang,59,19,58
2020-07-23,Taichi Mukai,0,51,0
2020-07-23,Tame Impala,116,5,116
2020-07-23,The Dave Brubeck Quartet,20,46,20
2020-07-23,The Fearless Flyers,36,28,36
2020-07-23,The Knocks,61,18,61
2020-07-23,The Kooks,149,3,148
2020-07-23,The Shins,35,29,35
2020-07-23,The Strokes,64,16,64
2020-07-23,UNISON SQUARE GARDEN,0,50,0
2020-07-23,Vulfpeck,264,2,260
2020-07-23,Wednesday Campanella,81,11,81
2020-07-23,Yuki Hayashi,0,52,0
2020-07-23,フレデリック,34,31,33
2020-07-23,久石譲,93,8,93
2020-07-24,Anderson .Paak,20,45,20
2020-07-24,Antônio Carlos Jobim,23,43,23
2020-07-24,Arctic Monkeys,38,26,38
2020-07-24,Babu Santana,83,10,83
2020-07-24,Baco Exu do Blues,78,12,78
2020-07-24,Castlebeat,0,53,0
2020-07-24,Chico Buarque,34,30,34
2020-07-24,Chihiro Yamanaka,20,44,20
2020-07-24,Christian McBride,28,37,28
2020-07-24,Cory Wong,362,1,362
2020-07-24,Daft Punk,24,41,24
2020-07-24,Emicida,26,40,26
2020-07-24,Fitz and the Tantrums,40,25,40
2020-07-24,Foster the People,856,0,856
2020-07-24,Gen Hoshino,0,48,0
2020-07-24,Guru Woof Música Relaxante Para Crianças,0,49,0
2020-07-24,Hermeto Pascoal,0,54,0
2020-07-24,Hiromi,86,9,86
2020-07-24,J Rabbit,56,22,56
2020-07-24,Jamiroquai,74,14,74
2020-07-24,Jimi Hendrix,27,39,27
2020-07-24,Jimmy Ponder,17,47,16
2020-07-24,John Mayer,30,34,30
2020-07-24,KT Tunstall,59,20,59
2020-07-24,Kenshi Yonezu,32,32,31
2020-07-24,Khruangbin,54,23,54
2020-07-24,Kristen Bell,57,21,56
2020-07-24,Novos Baianos,30,33,30
2020-07-24,OKAMOTO'S,77,13,77
2020-07-24,Oscar Peterson,36,27,36
2020-07-24,Phoenix,148,4,147
2020-07-24,Pomplamoose,28,35,28
2020-07-24,Public Enemy,48,24,47
2020-07-24,Rage Against the Machine,100,7,100
2020-07-24,Red Hot Chili Peppers,109,6,109
2020-07-24,Rina Sawayama,24,42,23
2020-07-24,Romes,28,36,28
2020-07-24,Saint Motel,66,15,66
2020-07-24,Sakanaction,27,38,27
2020-07-24,Self,63,17,63
2020-07-24,Stella Jang,60,19,59
2020-07-24,Taichi Mukai,0,51,0
2020-07-24,Tame Impala,117,5,116
2020-07-24,The Dave Brubeck Quartet,20,46,20
2020-07-24,The Fearless Flyers,36,28,36
2020-07-24,The Knocks,61,18,61
2020-07-24,The Kooks,150,3,149
2020-07-24,The Shins,35,29,35
2020-07-24,The Strokes,64,16,64
2020-07-24,UNISON SQUARE GARDEN,0,50,0
2020-07-24,Vulfpeck,265,2,264
2020-07-24,Wednesday Campanella,82,11,81
2020-07-24,Yuki Hayashi,0,52,0
2020-07-24,フレデリック,34,31,34
2020-07-24,久石譲,93,8,93
2020-07-25,Anderson .Paak,20,45,20
2020-07-25,Antônio Carlos Jobim,23,43,23
2020-07-25,Arctic Monkeys,38,26,38
2020-07-25,Babu Santana,83,10,83
2020-07-25,Baco Exu do Blues,78,12,78
2020-07-25,Castlebeat,0,53,0
2020-07-25,Chico Buarque,34,30,34
2020-07-25,Chihiro Yamanaka,20,44,20
2020-07-25,Christian McBride,28,37,28
2020-07-25,Cory Wong,362,1,362
2020-07-25,Daft Punk,24,41,24
2020-07-25,Emicida,26,40,26
2020-07-25,Fitz and the Tantrums,40,25,40
2020-07-25,Foster the People,856,0,856
2020-07-25,Gen Hoshino,0,48,0
2020-07-25,Guru Woof Música Relaxante Para Crianças,0,49,0
2020-07-25,Hermeto Pascoal,0,54,0
2020-07-25,Hiromi,86,9,86
2020-07-25,J Rabbit,56,22,56
2020-07-25,Jamiroquai,74,14,74
2020-07-25,Jimi Hendrix,27,39,27
2020-07-25,Jimmy Ponder,17,47,17
2020-07-25,John Mayer,30,34,30
2020-07-25,KT Tunstall,59,20,59
2020-07-25,Kenshi Yonezu,32,32,32
2020-07-25,Khruangbin,54,23,54
2020-07-25,Kristen Bell,57,21,57
2020-07-25,Novos Baianos,30,33,30
2020-07-25,OKAMOTO'S,77,13,77
2020-07-25,Oscar Peterson,36,27,36
2020-07-25,Phoenix,148,4,148
2020-07-25,Pomplamoose,28,35,28
2020-07-25,Public Enemy,48,24,48
2020-07-25,Rage Against the Machine,100,7,100
2020-07-25,Red Hot Chili Peppers,109,6,109
2020-07-25,Rina Sawayama,24,42,24
2020-07-25,Romes,28,36,28
2020-07-25,Saint Motel,66,15,66
2020-07-25,Sakanaction,27,38,27
2020-07-25,Self,63,17,63
2020-07-25,Stella Jang,60,19,60
2020-07-25,Taichi Mukai,0,51,0
2020-07-25,Tame Impala,117,5,117
2020-07-25,The Dave Brubeck Quartet,20,46,20
2020-07-25,The Fearless Flyers,36,28,36
2020-07-25,The Knocks,61,18,61
2020-07-25,The Kooks,150,3,150
2020-07-25,The Shins,35,29,35
2020-07-25,The Strokes,64,16,64
2020-07-25,UNISON SQUARE GARDEN,0,50,0
2020-07-25,Vulfpeck,265,2,265
2020-07-25,Wednesday Campanella,82,11,82
2020-07-25,Yuki Hayashi,0,52,0
2020-07-25,フレデリック,34,31,34
2020-07-25,久石譲,93,8,93
2020-07-26,Anderson .Paak,21,45,20
2020-07-26,Antônio Carlos Jobim,23,43,23
2020-07-26,Arctic Monkeys,38,26,38
2020-07-26,Babu Santana,83,10,83
2020-07-26,Baco Exu do Blues,78,12,78
2020-07-26,Castlebeat,0,53,0
2020-07-26,Chico Buarque,35,30,34
2020-07-26,Chihiro Yamanaka,21,44,20
2020-07-26,Christian McBride,28,37,28
2020-07-26,Cory Wong,362,1,362
2020-07-26,Daft Punk,24,41,24
2020-07-26,Emicida,26,40,26
2020-07-26,Fitz and the Tantrums,40,25,40
2020-07-26,Foster the People,858,0,856
2020-07-26,Gen Hoshino,0,48,0
2020-07-26,Guru Woof Música Relaxante Para Crianças,0,49,0
2020-07-26,Hermeto Pascoal,0,54,0
2020-07-26,Hiromi,86,9,86
2020-07-26,J Rabbit,56,22,56
2020-07-26,Jamiroquai,74,14,74
2020-07-26,Jimi Hendrix,27,39,27
2020-07-26,Jimmy Ponder,17,47,17
2020-07-26,John Mayer,30,34,30
2020-07-26,KT Tunstall,59,20,59
2020-07-26,Kenshi Yonezu,33,32,32
2020-07-26,Khruangbin,54,23,54
2020-07-26,Kristen Bell,57,21,57
2020-07-26,Novos Baianos,30,33,30
2020-07-26,OKAMOTO'S,77,13,77
2020-07-26,Oscar Peterson,36,28,36
2020-07-26,Phoenix,148,4,148
2020-07-26,Pomplamoose,28,36,28
2020-07-26,Public Enemy,48,24,48
2020-07-26,Rage Against the Machine,100,7,100
2020-07-26,Red Hot Chili Peppers,110,6,109
2020-07-26,Rina Sawayama,24,42,24
2020-07-26,Romes,29,35,28
2020-07-26,Saint Motel,66,15,66
2020-07-26,Sakanaction,27,38,27
2020-07-26,Self,63,17,63
2020-07-26,Stella Jang,61,19,60
2020-07-26,Taichi Mukai,0,51,0
2020-07-26,Tame Impala,117,5,117
2020-07-26,The Dave Brubeck Quartet,20,46,20
2020-07-26,The Fearless Flyers,38,27,36
2020-07-26,The Knocks,61,18,61
2020-07-26,The Kooks,151,3,150
2020-07-26,The Shins,35,29,35
2020-07-26,The Strokes,65,16,64
2020-07-26,UNISON SQUARE GARDEN,0,50,0
2020-07-26,Vulfpeck,266,2,265
2020-07-26,Wednesday Campanella,82,11,82
2020-07-26,Yuki Hayashi,0,52,0
2020-07-26,フレデリック,35,31,34
2020-07-26,久石譲,93,8,93
2020-07-27,Anderson .Paak,21,45,21
2020-07-27,Antônio Carlos Jobim,24,41,23
2020-07-27,Arctic Monkeys,38,27,38
2020-07-27,Babu Santana,83,10,83
2020-07-27,Baco Exu do Blues,79,12,78
2020-07-27,Castlebeat,0,53,0
2020-07-27,Chico Buarque,36,29,35
2020-07-27,Chihiro Yamanaka,21,44,21
2020-07-27,Christian McBride,28,37,28
2020-07-27,Cory Wong,362,1,362
2020-07-27,Daft Punk,24,42,24
2020-07-27,Emicida,26,40,26
2020-07-27,Fitz and the Tantrums,40,25,40
2020-07-27,Foster the People,858,0,858
2020-07-27,Gen Hoshino,0,48,0
2020-07-27,Guru Woof Música Relaxante Para Crianças,0,49,0
2020-07-27,Hermeto Pascoal,0,54,0
2020-07-27,Hiromi,86,9,86
2020-07-27,J Rabbit,56,22,56
2020-07-27,Jamiroquai,74,14,74
2020-07-27,Jimi Hendrix,27,39,27
2020-07-27,Jimmy Ponder,17,47,17
2020-07-27,John Mayer,30,34,30
2020-07-27,KT Tunstall,59,20,59
2020-07-27,Kenshi Yonezu,33,32,33
2020-07-27,Khruangbin,55,23,54
2020-07-27,Kristen Bell,58,21,57
2020-07-27,Novos Baianos,30,33,30
2020-07-27,OKAMOTO'S,77,13,77
2020-07-27,Oscar Peterson,36,30,36
2020-07-27,Phoenix,149,4,148
2020-07-27,Pomplamoose,28,36,28
2020-07-27,Public Enemy,48,24,48
2020-07-27,Rage Against the Machine,100,7,100
2020-07-27,Red Hot Chili Peppers,110,6,110
2020-07-27,Rina Sawayama,24,43,24
2020-07-27,Romes,29,35,29
2020-07-27,Saint Motel,66,15,66
2020-07-27,Sakanaction,27,38,27
2020-07-27,Self,63,17,63
2020-07-27,Stella Jang,61,19,61
2020-07-27,Taichi Mukai,0,51,0
2020-07-27,Tame Impala,117,5,117
2020-07-27,The Dave Brubeck Quartet,20,46,20
2020-07-27,The Fearless Flyers,40,26,38
2020-07-27,The Knocks,61,18,61
2020-07-27,The Kooks,152,3,151
2020-07-27,The Shins,36,28,35
2020-07-27,The Strokes,66,16,65
2020-07-27,UNISON SQUARE GARDEN,0,50,0
2020-07-27,Vulfpeck,268,2,266
2020-07-27,Wednesday Campanella,82,11,82
2020-07-27,Yuki Hayashi,0,52,0
2020-07-27,フレデリック,35,31,35
2020-07-27,久石譲,93,8,93
2020-07-28,Anderson .Paak,21,45,21
2020-07-28,Antônio Carlos Jobim,24,41,24
2020-07-28,Arctic Monkeys,38,27,38
2020-07-28,Babu Santana,83,10,83
2020-07-28,Baco Exu do Blues,79,12,79
2020-07-28,Castlebeat,0,53,0
2020-07-28,Chico Buarque,36,29,36
2020-07-28,Chihiro Yamanaka,21,44,21
2020-07-28,Christian McBride,28,37,28
2020-07-28,Cory Wong,362,1,362
2020-07-28,Daft Punk,24,42,24
2020-07-28,Emicida,26,40,26
2020-07-28,Fitz and the Tantrums,40,25,40
2020-07-28,Foster the People,859,0,858
2020-07-28,Gen Hoshino,0,48,0
2020-07-28,Guru Woof Música Relaxante Para Crianças,0,49,0
2020-07-28,Hermeto Pascoal,0,54,0
2020-07-28,Hiromi,86,9,86
2020-07-28,J Rabbit,56,22,56
2020-07-28,Jamiroquai,74,15,74
2020-07-28,Jimi Hendrix,27,39,27
2020-07-28,Jimmy Ponder,17,47,17
2020-07-28,John Mayer,30,34,30
2020-07-28,KT Tunstall,59,20,59
2020-07-28,Kenshi Yonezu,33,32,33
2020-07-28,Khruangbin,55,23,55
2020-07-28,Kristen Bell,58,21,58
2020-07-28,Novos Baianos,30,33,30
2020-07-28,OKAMOTO'S,77,14,77
2020-07-28,Oscar Peterson,36,30,36
2020-07-28,Phoenix,149,4,149
2020-07-28,Pomplamoose,28,36,28
2020-07-28,Public Enemy,48,24,48
2020-07-28,Rage Against the Machine,100,7,100
2020-07-28,Red Hot Chili Peppers,110,6,110
2020-07-28,Rina Sawayama,24,43,24
2020-07-28,Romes,29,35,29
2020-07-28,Saint Motel,79,13,66
2020-07-28,Sakanaction,27,38,27
2020-07-28,Self,63,17,63
2020-07-28,Stella Jang,63,18,61
2020-07-28,Taichi Mukai,0,51,0
2020-07-28,Tame Impala,117,5,117
2020-07-28,The Dave Brubeck Quartet,20,46,20
2020-07-28,The Fearless Flyers,40,26,40
2020-07-28,The Knocks,61,19,61
2020-07-28,The Kooks,152,3,152
2020-07-28,The Shins,36,28,36
2020-07-28,The Strokes,66,16,66
2020-07-28,UNISON SQUARE GARDEN,0,50,0
2020-07-28,Vulfpeck,281,2,268
2020-07-28,Wednesday Campanella,82,11,82
2020-07-28,Yuki Hayashi,0,52,0
2020-07-28,フレデリック,35,31,35
2020-07-28,久石譲,93,8,93
2020-07-29,Anderson .Paak,22,44,21
2020-07-29,Antônio Carlos Jobim,24,42,24
2020-07-29,Arctic Monkeys,38,27,38
2020-07-29,Babu Santana,83,10,83
2020-07-29,Baco Exu do Blues,79,12,79
2020-07-29,Castlebeat,0,53,0
2020-07-29,Chico Buarque,36,29,36
2020-07-29,Chihiro Yamanaka,21,45,21
2020-07-29,Christian McBride,28,37,28
2020-07-29,Cory Wong,362,1,362
2020-07-29,Daft Punk,24,43,24
2020-07-29,Emicida,26,40,26
2020-07-29,Fitz and the Tantrums,40,25,40
2020-07-29,Foster the People,859,0,859
2020-07-29,Gen Hoshino,0,49,0
2020-07-29,Guru Woof Música Relaxante Para Crianças,0,48,0
2020-07-29,Hermeto Pascoal,0,54,0
2020-07-29,Hiromi,88,9,86
2020-07-29,J Rabbit,56,22,56
2020-07-29,Jamiroquai,74,15,74
2020-07-29,Jimi Hendrix,27,39,27
2020-07-29,Jimmy Ponder,18,47,17
2020-07-29,John Mayer,30,34,30
2020-07-29,KT Tunstall,59,20,59
2020-07-29,Kenshi Yonezu,33,32,33
2020-07-29,Khruangbin,56,23,55
2020-07-29,Kristen Bell,58,21,58
2020-07-29,Novos Baianos,30,33,30
2020-07-29,OKAMOTO'S,77,14,77
2020-07-29,Oscar Peterson,36,30,36
2020-07-29,Phoenix,149,4,149
2020-07-29,Pomplamoose,28,36,28
2020-07-29,Public Enemy,48,24,48
2020-07-29,Rage Against the Machine,100,7,100
2020-07-29,Red Hot Chili Peppers,110,6,110
2020-07-29,Rina Sawayama,24,41,24
2020-07-29,Romes,29,35,29
2020-07-29,Saint Motel,79,13,79
2020-07-29,Sakanaction,27,38,27
2020-07-29,Self,63,17,63
2020-07-29,Stella Jang,63,18,63
2020-07-29,Taichi Mukai,0,50,0
2020-07-29,Tame Impala,117,5,117
2020-07-29,The Dave Brubeck Quartet,20,46,20
2020-07-29,The Fearless Flyers,40,26,40
2020-07-29,The Knocks,61,19,61
2020-07-29,The Kooks,152,3,152
2020-07-29,The Shins,36,28,36
2020-07-29,The Strokes,66,16,66
2020-07-29,UNISON SQUARE GARDEN,0,51,0
2020-07-29,Vulfpeck,283,2,281
2020-07-29,Wednesday Campanella,82,11,82
2020-07-29,Yuki Hayashi,0,52,0
2020-07-29,フレデリック,35,31,35
2020-07-29,久石譲,93,8,93
2020-07-30,Anderson .Paak,22,44,22
2020-07-30,Antônio Carlos Jobim,24,42,24
2020-07-30,Arctic Monkeys,38,27,38
2020-07-30,Babu Santana,83,10,83
2020-07-30,Baco Exu do Blues,79,12,79
2020-07-30,Castlebeat,0,53,0
2020-07-30,Chico Buarque,36,30,36
2020-07-30,Chihiro Yamanaka,21,45,21
2020-07-30,Christian McBride,28,37,28
2020-07-30,Cory Wong,362,1,362
2020-07-30,Daft Punk,24,43,24
2020-07-30,Emicida,26,40,26
2020-07-30,Fitz and the Tantrums,40,25,40
2020-07-30,Foster the People,859,0,859
2020-07-30,Gen Hoshino,0,49,0
2020-07-30,Guru Woof Música Relaxante Para Crianças,0,48,0
2020-07-30,Hermeto Pascoal,0,54,0
2020-07-30,Hiromi,88,9,88
2020-07-30,J Rabbit,56,22,56
2020-07-30,Jamiroquai,74,15,74
2020-07-30,Jimi Hendrix,27,39,27
2020-07-30,Jimmy Ponder,18,47,18
2020-07-30,John Mayer,30,34,30
2020-07-30,KT Tunstall,59,20,59
2020-07-30,Kenshi Yonezu,33,32,33
2020-07-30,Khruangbin,56,23,56
2020-07-30,Kristen Bell,58,21,58
2020-07-30,Novos Baianos,30,33,30
2020-07-30,OKAMOTO'S,77,14,77
2020-07-30,Oscar Peterson,37,28,36
2020-07-30,Phoenix,149,4,149
2020-07-30,Pomplamoose,28,36,28
2020-07-30,Public Enemy,48,24,48
2020-07-30,Rage Against the Machine,100,7,100
2020-07-30,Red Hot Chili Peppers,110,6,110
2020-07-30,Rina Sawayama,24,41,24
2020-07-30,Romes,29,35,29
2020-07-30,Saint Motel,79,13,79
2020-07-30,Sakanaction,27,38,27
2020-07-30,Self,63,17,63
2020-07-30,Stella Jang,63,18,63
2020-07-30,Taichi Mukai,0,50,0
2020-07-30,Tame Impala,117,5,117
2020-07-30,The Dave Brubeck Quartet,20,46,20
2020-07-30,The Fearless Flyers,40,26,40
2020-07-30,The Knocks,61,19,61
2020-07-30,The Kooks,152,3,152
2020-07-30,The Shins,36,29,36
2020-07-30,The Strokes,66,16,66
2020-07-30,UNISON SQUARE GARDEN,0,51,0
2020-07-30,Vulfpeck,284,2,283
2020-07-30,Wednesday Campanella,82,11,82
2020-07-30,Yuki Hayashi,0,52,0
2020-07-30,フレデリック,35,31,35
2020-07-30,久石譲,93,8,93
2020-07-31,Anderson .Paak,22,44,22
2020-07-31,Antônio Carlos Jobim,24,42,24
2020-07-31,Arctic Monkeys,39,27,38
2020-07-31,Babu Santana,83,10,83
2020-07-31,Baco Exu do Blues,79,12,79
2020-07-31,Castlebeat,0,53,0
2020-07-31,Chico Buarque,36,30,36
2020-07-31,Chihiro Yamanaka,21,45,21
2020-07-31,Christian McBride,30,35,28
2020-07-31,Cory Wong,362,1,362
2020-07-31,Daft Punk,24,43,24
2020-07-31,Emicida,26,40,26
2020-07-31,Fitz and the Tantrums,40,25,40
2020-07-31,Foster the People,859,0,859
2020-07-31,Gen Hoshino,0,49,0
2020-07-31,Guru Woof Música Relaxante Para Crianças,0,48,0
2020-07-31,Hermeto Pascoal,0,54,0
2020-07-31,Hiromi,89,9,88
2020-07-31,J Rabbit,56,22,56
2020-07-31,Jamiroquai,74,15,74
2020-07-31,Jimi Hendrix,27,39,27
2020-07-31,Jimmy Ponder,20,47,18
2020-07-31,John Mayer,30,34,30
2020-07-31,KT Tunstall,59,20,59
2020-07-31,Kenshi Yonezu,33,32,33
2020-07-31,Khruangbin,56,23,56
2020-07-31,Kristen Bell,58,21,58
2020-07-31,Novos Baianos,30,33,30
2020-07-31,OKAMOTO'S,78,14,77
2020-07-31,Oscar Peterson,38,28,37
2020-07-31,Phoenix,149,4,149
2020-07-31,Pomplamoose,28,37,28
2020-07-31,Public Enemy,48,24,48
2020-07-31,Rage Against the Machine,100,7,100
2020-07-31,Red Hot Chili Peppers,110,6,110
2020-07-31,Rina Sawayama,24,41,24
